id,collection,language_focus,category,subgenre,variation,variation_label,groove_level,bpm,key,energy,style_prompt,exclude,lyrics_direction,tags,source_basis
ROCK-V02-052-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,art rock groove,raw_live,Raw/live version,7,118,E minor,7,"Raw live-band art rock groove, no click-perfect feel. The drummer should breathe around the groove: controlled groove with odd accents and sectional shifts. Guitars: angular guitars, strange chord voicings, tasteful dissonance. Bass/drums: bass counter-melody, tight drums. Vocal performance: cool expressive vocal, occasional spoken line. Keep the mix clean art-rock production, dynamic range intact, with human imperfections, small timing pushes, and real amp grit. BPM: 118, Key: E minor.","EDM drop, trap hats, Japanese vocals, generic radio rock","Lyrics: abstract but not random, images of architecture, mirrors, systems.",art rock; groove; angular; experimental,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-052-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,art rock groove,hook_focused,Hook-focused version,7,122,A minor,7,"Hook-focused art rock groove with a strong guitar or bass motif in the first five seconds. Build around controlled groove with odd accents and sectional shifts; make angular guitars, strange chord voicings, tasteful dissonance answer the vocal line. bass counter-melody, tight drums. Vocal: cool expressive vocal, occasional spoken line. Production: clean art-rock production, dynamic range intact. Add a short instrumental break after the second chorus. BPM: 122, Key: A minor.","EDM drop, trap hats, Japanese vocals, generic radio rock","Lyrics: abstract but not random, images of architecture, mirrors, systems.",art rock; groove; angular; experimental,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-053-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,math rock,single_style,Style prompt only,5,118,F# minor,5,"Create a math rock track with changing meters 7/8 and 5/4, intricate drum patterns. Use clean tapping guitar, interlocking riffs, angular harmonics; nimble bass, precise drums. Lead vocal: light vocal or instrumental focus. Production: clear dry mix, every rhythmic detail audible. BPM: 118, Key: F# minor. Make the chorus memorable without becoming generic pop.","EDM, trap hats, Japanese vocals, heavy reverb wash",Lyrics: minimal or instrumental; use section labels for meter changes.,math rock; odd meters; tapping guitar; intricate,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-053-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,math rock,detailed_arrangement,Detailed arrangement,5,128,E major,5,"Create a math rock song. Intro: establish the groove with drums and bass first. Verse: clean tapping guitar, interlocking riffs, angular harmonics in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays changing meters 7/8 and 5/4, intricate drum patterns. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: light vocal or instrumental focus. Production: clear dry mix, every rhythmic detail audible. BPM: 128, Key: E major.","EDM, trap hats, Japanese vocals, heavy reverb wash",Lyrics: minimal or instrumental; use section labels for meter changes.,math rock; odd meters; tapping guitar; intricate,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-053-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,math rock,raw_live,Raw/live version,5,136,A major,5,"Raw live-band math rock, no click-perfect feel. The drummer should breathe around the groove: changing meters 7/8 and 5/4, intricate drum patterns. Guitars: clean tapping guitar, interlocking riffs, angular harmonics. Bass/drums: nimble bass, precise drums. Vocal performance: light vocal or instrumental focus. Keep the mix clear dry mix, every rhythmic detail audible, with human imperfections, small timing pushes, and real amp grit. BPM: 136, Key: A major.","EDM, trap hats, Japanese vocals, heavy reverb wash",Lyrics: minimal or instrumental; use section labels for meter changes.,math rock; odd meters; tapping guitar; intricate,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-053-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,math rock,hook_focused,Hook-focused version,5,142,F# minor,5,"Hook-focused math rock with a strong guitar or bass motif in the first five seconds. Build around changing meters 7/8 and 5/4, intricate drum patterns; make clean tapping guitar, interlocking riffs, angular harmonics answer the vocal line. nimble bass, precise drums. Vocal: light vocal or instrumental focus. Production: clear dry mix, every rhythmic detail audible. Add a short instrumental break after the second chorus. BPM: 142, Key: F# minor.","EDM, trap hats, Japanese vocals, heavy reverb wash",Lyrics: minimal or instrumental; use section labels for meter changes.,math rock; odd meters; tapping guitar; intricate,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-054-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,post-rock crescendo,single_style,Style prompt only,4,78,E minor,4,"Create a post-rock crescendo track with slow build from sparse pulse to crashing climax. Use delayed clean guitars becoming dense distorted layers; simple bass drone, tom-heavy drums entering late. Lead vocal: instrumental or wordless distant vocal texture. Production: cinematic wide mix, reverb, gradual crescendo. BPM: 78, Key: E minor. Make the chorus memorable without becoming generic pop.","EDM drop, trap drums, Japanese vocals, pop chorus","Lyrics: preferably instrumental; if vocal, use wordless phrases and minimal text.",post-rock; instrumental; crescendo; cinematic rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-054-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,post-rock crescendo,detailed_arrangement,Detailed arrangement,4,87,G major,4,"Create a post-rock crescendo song. Intro: establish the groove with drums and bass first. Verse: delayed clean guitars becoming dense distorted layers in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays slow build from sparse pulse to crashing climax. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: instrumental or wordless distant vocal texture. Production: cinematic wide mix, reverb, gradual crescendo. BPM: 87, Key: G major.","EDM drop, trap drums, Japanese vocals, pop chorus","Lyrics: preferably instrumental; if vocal, use wordless phrases and minimal text.",post-rock; instrumental; crescendo; cinematic rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-054-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,post-rock crescendo,raw_live,Raw/live version,4,95,D minor,4,"Raw live-band post-rock crescendo, no click-perfect feel. The drummer should breathe around the groove: slow build from sparse pulse to crashing climax. Guitars: delayed clean guitars becoming dense distorted layers. Bass/drums: simple bass drone, tom-heavy drums entering late. Vocal performance: instrumental or wordless distant vocal texture. Keep the mix cinematic wide mix, reverb, gradual crescendo, with human imperfections, small timing pushes, and real amp grit. BPM: 95, Key: D minor.","EDM drop, trap drums, Japanese vocals, pop chorus","Lyrics: preferably instrumental; if vocal, use wordless phrases and minimal text.",post-rock; instrumental; crescendo; cinematic rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-054-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,post-rock crescendo,hook_focused,Hook-focused version,4,100,E minor,4,"Hook-focused post-rock crescendo with a strong guitar or bass motif in the first five seconds. Build around slow build from sparse pulse to crashing climax; make delayed clean guitars becoming dense distorted layers answer the vocal line. simple bass drone, tom-heavy drums entering late. Vocal: instrumental or wordless distant vocal texture. Production: cinematic wide mix, reverb, gradual crescendo. Add a short instrumental break after the second chorus. BPM: 100, Key: E minor.","EDM drop, trap drums, Japanese vocals, pop chorus","Lyrics: preferably instrumental; if vocal, use wordless phrases and minimal text.",post-rock; instrumental; crescendo; cinematic rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-055-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,krautrock motorik,single_style,Style prompt only,8,116,D major,8,"Create a krautrock motorik track with steady motorik 4/4, hypnotic kick pulse, minimal fills. Use repetitive guitar ostinato, subtle phaser, no big chorus; pulsing bass, locked drums, synth drone optional. Lead vocal: detached minimal vocal, few words. Production: dry hypnotic mix, long-form repetition, texture shifts. BPM: 116, Key: D major. Make the chorus memorable without becoming generic pop.","EDM drop, trap hats, Japanese vocals, big arena chorus","Lyrics: sparse mantra, travel, machines, landscape; repetition over narrative.",krautrock; motorik; hypnotic; minimal rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-055-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,krautrock motorik,detailed_arrangement,Detailed arrangement,8,121,E minor,8,"Create a krautrock motorik song. Intro: establish the groove with drums and bass first. Verse: repetitive guitar ostinato, subtle phaser, no big chorus in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays steady motorik 4/4, hypnotic kick pulse, minimal fills. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: detached minimal vocal, few words. Production: dry hypnotic mix, long-form repetition, texture shifts. BPM: 121, Key: E minor.","EDM drop, trap hats, Japanese vocals, big arena chorus","Lyrics: sparse mantra, travel, machines, landscape; repetition over narrative.",krautrock; motorik; hypnotic; minimal rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-055-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,krautrock motorik,raw_live,Raw/live version,8,125,A minor,8,"Raw live-band krautrock motorik, no click-perfect feel. The drummer should breathe around the groove: steady motorik 4/4, hypnotic kick pulse, minimal fills. Guitars: repetitive guitar ostinato, subtle phaser, no big chorus. Bass/drums: pulsing bass, locked drums, synth drone optional. Vocal performance: detached minimal vocal, few words. Keep the mix dry hypnotic mix, long-form repetition, texture shifts, with human imperfections, small timing pushes, and real amp grit. BPM: 125, Key: A minor.","EDM drop, trap hats, Japanese vocals, big arena chorus","Lyrics: sparse mantra, travel, machines, landscape; repetition over narrative.",krautrock; motorik; hypnotic; minimal rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-055-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Indie / Art / Math / Post-rock,krautrock motorik,hook_focused,Hook-focused version,8,128,D major,8,"Hook-focused krautrock motorik with a strong guitar or bass motif in the first five seconds. Build around steady motorik 4/4, hypnotic kick pulse, minimal fills; make repetitive guitar ostinato, subtle phaser, no big chorus answer the vocal line. pulsing bass, locked drums, synth drone optional. Vocal: detached minimal vocal, few words. Production: dry hypnotic mix, long-form repetition, texture shifts. Add a short instrumental break after the second chorus. BPM: 128, Key: D major.","EDM drop, trap hats, Japanese vocals, big arena chorus","Lyrics: sparse mantra, travel, machines, landscape; repetition over narrative.",krautrock; motorik; hypnotic; minimal rock,original_derived_from_research; see sources-license-notes-V02-20260621.txt
